fbus,tbus,r,x,b,rateA,rateB,rateC,ratio,angle,status,angmin,angmax,Pf,Qf,Pt,Qt,mu_Sf,mu_St,mu_angmin,mu_angmax
2028541.0,2028542.0,0.000212,0.001169,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,46.6,13.54,-46.6,-13.52,0.0,0.0,0.0,0.0
2028541.0,2028606.0,0.001755,0.010184,0.00138,214.95,0.0,0.0,0.0,0.0,1.0,0.0,0.0,35.11,36.85,-35.06,-36.74,0.0,0.0,0.0,0.0
2028541.0,2028932.0,0.002059,0.016963,0.01654,206.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-24.34,-3.6,24.35,1.99,0.0,0.0,0.0,0.0
2028544.0,2028543.0,0.000395,0.02875,0.0,518.57,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-247.4,-1.78,247.64,18.95,0.0,0.0,0.0,0.0
2028548.0,2028543.0,0.000144,0.00165,0.03324,1086.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-66.72,-42.1,66.73,38.77,0.0,0.0,0.0,0.0
2028543.0,2029016.0,0.000667,0.008593,0.11304,1271.29,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-314.37,-57.72,315.03,54.4,0.0,0.0,0.0,0.0
2028544.0,2028547.0,0.001475,0.009689,0.00693,229.44,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.69,-32.65,-50.63,32.28,0.0,0.0,0.0,0.0
2028545.0,2028546.0,0.000282,0.001106,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,45.49,14.72,-45.48,-14.7,0.0,0.0,0.0,0.0
2028580.0,2028545.0,0.001844,0.009275,0.00925,206.09,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-24.79,8.55,24.8,-9.45,0.0,0.0,0.0,0.0
2028547.0,2028932.0,0.001509,0.00621,0.00259,233.15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-58.66,-26.23,58.72,26.21,0.0,0.0,0.0,0.0
2028548.0,2028551.0,0.000761,0.043032,0.0,527.2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,229.65,22.0,-229.25,0.2,0.0,0.0,0.0,0.0
2028548.0,2028598.0,0.000489,0.005972,0.15484,1129.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-124.19,3.56,124.27,-18.63,0.0,0.0,0.0,0.0
2028548.0,2028909.0,0.000288,0.003719,0.06617,1227.94,0.0,0.0,0.0,0.0,1.0,0.0,0.0,269.78,80.04,-269.56,-83.97,0.0,0.0,0.0,0.0
2028978.0,2028548.0,0.000524,0.006392,0.08859,1158.83,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-149.61,-35.47,149.73,27.81,0.0,0.0,0.0,0.0
2028548.0,2029016.0,0.000526,0.006135,0.23,1368.54,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-458.25,-91.31,459.35,80.26,0.0,0.0,0.0,0.0
2028549.0,2028551.0,-0.000197,-0.011167,0.0,502.2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-229.36,-5.56,229.25,-0.2,0.0,0.0,0.0,0.0
2028549.0,2028560.0,0.001798,0.007627,0.00163,228.89,0.0,0.0,0.0,0.0,1.0,0.0,0.0,48.61,-16.83,-48.57,16.86,0.0,0.0,0.0,0.0
2028550.0,2028551.0,0.003094,0.174953,0.0,25.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2028573.0,2028552.0,0.002324,0.013694,0.00374,213.76,0.0,0.0,0.0,0.0,1.0,0.0,0.0,32.22,19.0,-32.18,-19.2,0.0,0.0,0.0,0.0
2028552.0,2028580.0,0.001346,0.006996,0.00182,177.42,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.02,10.33,-4.02,-10.51,0.0,0.0,0.0,0.0
2028552.0,2028601.0,0.002232,0.015179,0.01308,204.39,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-21.64,-8.49,21.65,7.21,0.0,0.0,0.0,0.0
2028554.0,2028553.0,0.002062,0.01303,0.00812,236.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-61.33,-12.97,61.41,12.62,0.0,0.0,0.0,0.0
2028558.0,2028553.0,0.001749,0.00877,0.01068,218.53,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-40.36,-32.88,40.4,32.0,0.0,0.0,0.0,0.0
2028553.0,2028599.0,0.001618,0.009732,0.00678,254.17,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-95.99,-31.94,96.15,32.19,0.0,0.0,0.0,0.0
2028553.0,2029061.0,0.000988,0.004655,0.00526,231.62,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-55.62,-20.05,55.65,19.65,0.0,0.0,0.0,0.0
2028563.0,2028554.0,0.001793,0.006096,0.00636,190.48,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-11.53,-4.51,11.53,3.86,0.0,0.0,0.0,0.0
2028597.0,2028555.0,0.004121,0.021402,0.02249,195.62,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.11,-9.22,-19.1,6.95,0.0,0.0,0.0,0.0
2028638.0,2028555.0,0.004232,0.021946,0.00804,254.48,0.0,0.0,0.0,0.0,1.0,0.0,0.0,97.6,-1.98,-97.22,3.12,0.0,0.0,0.0,0.0
2028556.0,2028568.0,0.003251,0.019089,0.00709,188.27,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-8.53,-22.97,8.55,22.32,0.0,0.0,0.0,0.0
2028556.0,2028617.0,0.001867,0.011648,0.00565,215.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-33.18,17.13,33.2,-17.57,0.0,0.0,0.0,0.0
2028557.0,2028558.0,0.000276,0.00105,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-31.61,-15.82,31.62,15.83,0.0,0.0,0.0,0.0
2028557.0,2028559.0,0.000242,0.001083,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2028560.0,2028561.0,0.000236,0.001046,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,31.61,4.88,-31.61,-4.87,0.0,0.0,0.0,0.0
2028560.0,2028606.0,0.001495,0.009252,0.02308,201.32,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.95,-21.74,-16.94,19.45,0.0,0.0,0.0,0.0
2028562.0,2028563.0,0.000284,0.001153,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-49.63,-15.82,49.64,15.85,0.0,0.0,0.0,0.0
2028564.0,2028565.0,0.000244,0.001051,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,65.25,11.25,-65.24,-11.21,0.0,0.0,0.0,0.0
2028564.0,2028808.0,0.005796,0.031142,0.00904,227.68,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-53.35,-5.66,53.51,5.59,0.0,0.0,0.0,0.0
2028567.0,2028566.0,0.000277,0.018819,0.0,436.61,0.0,0.0,1.04375,0.0,1.0,0.0,0.0,-140.36,-70.03,140.43,74.76,0.0,0.0,0.0,0.0
2028566.0,2028625.0,0.000753,0.008655,0.09514,1139.95,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-140.43,-74.76,140.62,67.24,0.0,0.0,0.0,0.0
2028567.0,2028646.0,0.011476,0.062471,0.06278,210.73,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-25.05,12.67,25.14,-18.79,0.0,0.0,0.0,0.0
2028568.0,2029082.0,0.002308,0.013192,0.01772,236.92,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-61.08,-38.49,61.2,37.22,0.0,0.0,0.0,0.0
2028569.0,2028611.0,0.004005,0.022542,0.00928,176.79,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.54,-10.45,-2.54,9.49,0.0,0.0,0.0,0.0
2028569.0,2028647.0,0.014586,0.068852,0.05078,218.56,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-38.05,3.03,38.26,-7.43,0.0,0.0,0.0,0.0
2028570.0,2028571.0,0.00029,0.001151,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,41.51,6.87,-41.5,-6.85,0.0,0.0,0.0,0.0
2028570.0,2028572.0,0.000217,0.001193,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-41.51,101.5,41.53,-101.36,0.0,0.0,0.0,0.0
2028573.0,2028575.0,0.00227,0.012263,0.00503,239.24,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-66.48,-33.15,66.6,33.27,0.0,0.0,0.0,0.0
2028575.0,2028574.0,0.000378,0.024683,0.0,536.86,0.0,0.0,1.05,0.0,1.0,0.0,0.0,-275.83,-130.13,276.2,154.2,0.0,0.0,0.0,0.0
2028574.0,2028780.0,0.000605,0.006459,0.28526,1151.74,0.0,0.0,0.0,0.0,1.0,0.0,0.0,139.53,-15.75,-139.42,-12.27,0.0,0.0,0.0,0.0
2029016.0,2028574.0,0.000489,0.006197,0.1491,1342.46,0.0,0.0,0.0,0.0,1.0,0.0,0.0,416.64,134.46,-415.73,-138.45,0.0,0.0,0.0,0.0
2028601.0,2028575.0,0.001925,0.01384,0.00621,237.45,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-65.59,-43.32,65.71,43.5,0.0,0.0,0.0,0.0
2028575.0,2028628.0,0.001422,0.008964,0.06002,220.87,0.0,0.0,0.0,0.0,1.0,0.0,0.0,38.91,15.33,-38.89,-21.47,0.0,0.0,0.0,0.0
2028575.0,2028629.0,0.001524,0.007806,0.00238,226.84,0.0,0.0,0.0,0.0,1.0,0.0,0.0,47.44,21.07,-47.4,-21.12,0.0,0.0,0.0,0.0
2028612.0,2028576.0,0.003278,0.016356,0.00759,187.46,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.26,11.04,-10.25,-11.8,0.0,0.0,0.0,0.0
2028618.0,2028576.0,0.001222,0.009429,0.00404,200.71,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.92,-7.1,-17.92,6.71,0.0,0.0,0.0,0.0
2028578.0,2028579.0,0.000294,0.001069,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.64,18.36,-72.62,-18.3,0.0,0.0,0.0,0.0
2028578.0,2028595.0,0.001517,0.010166,0.01317,187.77,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-9.25,-25.34,9.26,24.06,0.0,0.0,0.0,0.0
2028580.0,2028615.0,0.004728,0.025567,0.01709,214.12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-31.57,-10.25,31.62,8.75,0.0,0.0,0.0,0.0
2028582.0,2028581.0,0.000286,0.020307,0.0,492.92,0.0,0.0,1.0125,0.0,1.0,0.0,0.0,-221.0,-27.08,221.13,36.87,0.0,0.0,0.0,0.0
2028581.0,2028782.0,0.000582,0.007312,0.1438,1038.88,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-31.69,21.61,31.7,-36.45,0.0,0.0,0.0,0.0
2028581.0,2028924.0,0.001141,0.014195,0.36488,1169.06,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-189.45,-58.47,189.86,25.22,0.0,0.0,0.0,0.0
2028582.0,2028583.0,0.006072,0.030332,0.01813,255.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,101.24,11.33,-100.64,-10.23,0.0,0.0,0.0,0.0
2028583.0,2028584.0,0.000237,0.001191,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,47.35,11.75,-47.35,-11.72,0.0,0.0,0.0,0.0
2028596.0,2028583.0,0.002868,0.012815,0.00338,187.92,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.11,3.01,-10.1,-3.34,0.0,0.0,0.0,0.0
2028585.0,2028586.0,0.000293,0.001009,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,48.13,3.72,-48.12,-3.7,0.0,0.0,0.0,0.0
2028585.0,2028615.0,0.000845,0.005335,0.00526,234.74,0.0,0.0,0.0,0.0,1.0,0.0,0.0,59.46,11.97,-59.43,-12.32,0.0,0.0,0.0,0.0
2029017.0,2028585.0,0.001438,0.007647,0.00422,258.99,0.0,0.0,0.0,0.0,1.0,0.0,0.0,107.75,16.11,-107.58,-15.68,0.0,0.0,0.0,0.0
2028587.0,2028588.0,0.000252,0.001153,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-47.82,-6.47,47.83,6.49,0.0,0.0,0.0,0.0
2028588.0,2029017.0,0.001172,0.006328,0.00372,184.57,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-7.66,-7.6,7.66,7.22,0.0,0.0,0.0,0.0
2028588.0,2029059.0,0.001256,0.006825,0.00199,220.09,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-40.17,1.11,40.19,-1.21,0.0,0.0,0.0,0.0
2028599.0,2028589.0,0.0011,0.005548,0.00156,223.87,0.0,0.0,0.0,0.0,1.0,0.0,0.0,44.44,28.86,-44.41,-28.88,0.0,0.0,0.0,0.0
2028613.0,2028589.0,0.001458,0.008551,0.00446,174.95,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.41,-10.05,-3.41,9.59,0.0,0.0,0.0,0.0
2028628.0,2028590.0,0.002395,0.011393,0.01113,192.73,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-15.46,15.6,15.48,-16.71,0.0,0.0,0.0,0.0
2028590.0,2028632.0,0.004226,0.02167,0.0102,221.77,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-44.08,7.95,44.16,-8.59,0.0,0.0,0.0,0.0
2028591.0,2028629.0,0.000723,0.005353,0.00109,189.86,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-9.06,-11.33,9.06,11.23,0.0,0.0,0.0,0.0
2028856.0,2028591.0,0.002394,0.013662,0.01007,222.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,43.52,-6.78,-43.48,5.98,0.0,0.0,0.0,0.0
2028592.0,2028593.0,0.000202,0.00117,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,52.54,2.17,-52.53,-2.14,0.0,0.0,0.0,0.0
2028592.0,2028806.0,0.001124,0.007297,0.00482,218.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-37.79,-5.46,37.81,5.06,0.0,0.0,0.0,0.0
2028594.0,2028595.0,0.003107,0.013474,0.00681,200.77,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.95,6.19,-19.94,-6.83,0.0,0.0,0.0,0.0
2028594.0,2028979.0,0.002296,0.016672,0.01562,241.56,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-68.03,-20.43,68.14,19.62,0.0,0.0,0.0,0.0
2028595.0,2028608.0,0.001045,0.00467,0.00117,162.15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-2.46,-25.59,2.47,25.5,0.0,0.0,0.0,0.0
2028597.0,2028596.0,0.005194,0.037502,0.01786,227.31,0.0,0.0,0.0,0.0,1.0,0.0,0.0,49.47,5.16,-49.35,-6.13,0.0,0.0,0.0,0.0
2028597.0,2029066.0,0.006471,0.036353,0.04068,260.71,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-112.42,-9.05,113.21,9.16,0.0,0.0,0.0,0.0
2028599.0,2028598.0,0.000458,0.027057,0.0,531.69,0.0,0.0,1.04375,0.0,1.0,0.0,0.0,-265.41,-107.54,265.8,130.53,0.0,0.0,0.0,0.0
2028598.0,2029016.0,0.000451,0.005296,0.06266,1328.35,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-390.06,-111.9,390.78,113.81,0.0,0.0,0.0,0.0
2028600.0,2028601.0,0.000276,0.001131,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-36.87,-12.16,36.88,12.17,0.0,0.0,0.0,0.0
2028600.0,2028602.0,0.000288,0.001058,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2028601.0,2028643.0,0.003363,0.019005,0.02907,159.68,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.07,23.94,-7.04,-26.81,0.0,0.0,0.0,0.0
2028605.0,2028606.0,0.000244,0.00119,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-52.0,-17.26,52.01,17.29,0.0,0.0,0.0,0.0
2028605.0,2028607.0,0.000279,0.001177,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,52.0,17.26,-51.99,-17.23,0.0,0.0,0.0,0.0
2028608.0,2028609.0,0.000255,0.001156,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,52.0,12.64,-51.99,-12.61,0.0,0.0,0.0,0.0
2028608.0,2028856.0,0.004348,0.016352,0.01468,229.63,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-54.47,-38.13,54.65,37.31,0.0,0.0,0.0,0.0
2028610.0,2028891.0,0.031096,0.228525,0.22336,236.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-62.41,-4.16,63.6,-10.57,0.0,0.0,0.0,0.0
2028611.0,2028626.0,0.00263,0.01222,0.00745,206.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-27.66,-18.39,27.69,17.73,0.0,0.0,0.0,0.0
2028617.0,2028612.0,0.001825,0.009147,0.00435,234.53,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-60.42,15.56,60.49,-15.69,0.0,0.0,0.0,0.0
2028626.0,2028612.0,0.002459,0.012731,0.00622,254.93,0.0,0.0,0.0,0.0,1.0,0.0,0.0,101.18,9.1,-100.94,-8.53,0.0,0.0,0.0,0.0
2028613.0,2028614.0,0.000226,0.001117,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,44.39,8.54,-44.39,-8.52,0.0,0.0,0.0,0.0
2028613.0,2029059.0,0.00364,0.019783,0.03368,226.26,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-47.8,1.51,47.88,-4.6,0.0,0.0,0.0,0.0
2028616.0,2028617.0,0.000291,0.001137,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-27.21,-2.0,27.21,2.01,0.0,0.0,0.0,0.0
2028618.0,2028654.0,0.013812,0.088682,0.04242,225.17,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-45.14,3.88,45.41,-6.61,0.0,0.0,0.0,0.0
2028619.0,2028620.0,0.000267,0.001161,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.62,2.46,-11.62,-2.46,0.0,0.0,0.0,0.0
2028641.0,2028619.0,0.010946,0.06244,0.04838,206.39,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-30.14,-0.75,30.23,-3.77,0.0,0.0,0.0,0.0
2028619.0,2028960.0,0.016233,0.059501,0.03923,242.24,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-77.96,7.64,78.91,-8.28,0.0,0.0,0.0,0.0
2028621.0,2028622.0,0.000209,0.001191,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-39.76,-22.81,39.77,22.83,0.0,0.0,0.0,0.0
2028622.0,2028623.0,0.001773,0.009025,0.00594,193.58,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-13.38,-0.04,13.39,-0.56,0.0,0.0,0.0,0.0
2028622.0,2028632.0,0.004233,0.020182,0.00968,206.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-26.38,-22.79,26.43,22.02,0.0,0.0,0.0,0.0
2028632.0,2028623.0,0.002013,0.012957,0.00415,212.43,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.21,37.11,-30.17,-37.25,0.0,0.0,0.0,0.0
2028624.0,2028656.0,0.008699,0.05022,0.08175,245.33,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-73.46,-5.99,73.91,-0.03,0.0,0.0,0.0,0.0
2028626.0,2028625.0,0.000296,0.017602,0.0,490.73,0.0,0.0,1.03125,0.0,1.0,0.0,0.0,-213.41,-41.9,213.55,50.21,0.0,0.0,0.0,0.0
2028625.0,2028627.0,0.000261,0.00101,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,40.27,9.96,-40.26,-9.94,0.0,0.0,0.0,0.0
2028763.0,2028625.0,0.001107,0.013283,0.38728,1330.67,0.0,0.0,0.0,0.0,1.0,0.0,0.0,396.25,108.88,-394.43,-127.41,0.0,0.0,0.0,0.0
2028629.0,2028630.0,0.0003,0.001013,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,38.34,9.89,-38.34,-9.88,0.0,0.0,0.0,0.0
2028632.0,2028631.0,0.00051,0.03385,0.0,448.66,0.0,0.0,1.03125,0.0,1.0,0.0,0.0,-159.36,-61.09,159.51,71.13,0.0,0.0,0.0,0.0
2028857.0,2028631.0,0.000607,0.006722,0.11238,1125.35,0.0,0.0,0.0,0.0,1.0,0.0,0.0,106.08,25.13,-106.01,-35.93,0.0,0.0,0.0,0.0
2028633.0,2028634.0,0.000209,0.001034,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-64.75,-8.4,64.76,8.44,0.0,0.0,0.0,0.0
2028644.0,2028634.0,0.003666,0.017688,0.00861,229.53,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-45.61,14.01,45.69,-14.48,0.0,0.0,0.0,0.0
2028634.0,2028756.0,0.017874,0.082557,0.05883,264.05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-110.45,6.04,112.62,-2.1,0.0,0.0,0.0,0.0
2028635.0,2028636.0,0.000201,0.001131,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,31.87,8.09,-31.87,-8.08,0.0,0.0,0.0,0.0
2028635.0,2028637.0,0.000894,0.004473,0.02714,211.31,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27.46,2.27,-27.46,-5.01,0.0,0.0,0.0,0.0
2028638.0,2028639.0,0.000296,0.001149,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,32.56,4.04,-32.56,-4.03,0.0,0.0,0.0,0.0
2028640.0,2028638.0,0.002344,0.012177,0.00592,192.81,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.1,-13.19,-6.1,12.59,0.0,0.0,0.0,0.0
2028638.0,2029037.0,0.003202,0.018563,0.13723,265.72,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-124.07,-14.65,124.54,2.8,0.0,0.0,0.0,0.0
2029062.0,2028640.0,0.005577,0.033559,0.02274,253.88,0.0,0.0,0.0,0.0,1.0,0.0,0.0,85.86,-3.97,-85.48,3.91,0.0,0.0,0.0,0.0
2028662.0,2028641.0,0.010992,0.060836,0.0276,162.18,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-6.14,1.79,6.14,-4.65,0.0,0.0,0.0,0.0
2028642.0,2028643.0,0.000248,0.001004,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-17.31,-6.12,17.31,6.12,0.0,0.0,0.0,0.0
2028643.0,2028644.0,0.005291,0.029732,0.02283,196.26,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-10.26,20.69,10.3,-22.85,0.0,0.0,0.0,0.0
2028646.0,2028685.0,0.008439,0.055889,0.07645,220.72,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-37.18,16.28,37.32,-23.3,0.0,0.0,0.0,0.0
2028647.0,2028859.0,0.006098,0.031523,0.01346,241.82,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-68.88,-0.92,69.16,0.9,0.0,0.0,0.0,0.0
2028648.0,2028917.0,0.001373,0.007958,0.00992,176.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.38,1.56,-4.38,-2.62,0.0,0.0,0.0,0.0
2029038.0,2028648.0,0.001501,0.009381,0.00511,236.37,0.0,0.0,0.0,0.0,1.0,0.0,0.0,66.24,3.97,-66.18,-4.13,0.0,0.0,0.0,0.0
2029066.0,2028648.0,0.000689,0.004356,0.00617,214.52,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-35.99,5.78,36.0,-6.38,0.0,0.0,0.0,0.0
2028649.0,2028652.0,0.000518,0.014407,0.0,91.2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2028658.0,2028649.0,0.002492,0.01261,0.0059,207.43,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-25.93,1.8,25.95,-2.35,0.0,0.0,0.0,0.0
2028649.0,2028925.0,0.002714,0.013867,0.01261,233.72,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-57.2,-7.14,57.28,6.22,0.0,0.0,0.0,0.0
2028650.0,2028652.0,0.00741,0.206222,0.0,45.6,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2028651.0,2028652.0,0.00741,0.206222,0.0,45.6,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2028653.0,2028654.0,0.000214,0.001165,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-37.71,-11.97,37.71,11.99,0.0,0.0,0.0,0.0
2029038.0,2028654.0,0.006121,0.029492,0.0159,247.44,0.0,0.0,0.0,0.0,1.0,0.0,0.0,83.52,5.62,-83.12,-5.37,0.0,0.0,0.0,0.0
2028656.0,2028655.0,0.000613,0.036358,0.0,426.81,0.0,0.0,1.01875,0.0,1.0,0.0,0.0,-124.07,-33.92,124.17,39.8,0.0,0.0,0.0,0.0
2028655.0,2028657.0,0.000273,0.001099,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,34.89,23.02,-34.89,-23.0,0.0,0.0,0.0,0.0
2028655.0,2028684.0,0.000487,0.006578,0.13033,1099.42,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-69.43,-9.95,69.45,-3.45,0.0,0.0,0.0,0.0
2028655.0,2028924.0,0.000676,0.008481,0.2442,1100.94,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-89.64,-52.87,89.7,27.88,0.0,0.0,0.0,0.0
2028664.0,2028656.0,0.002683,0.015994,0.00645,177.89,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-4.29,1.4,4.29,-2.08,0.0,0.0,0.0,0.0
2028656.0,2028666.0,0.003767,0.017862,0.00332,220.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,45.87,36.03,-45.75,-35.81,0.0,0.0,0.0,0.0
2028658.0,2028659.0,0.003995,0.029107,0.0104,189.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.35,2.25,-10.34,-3.33,0.0,0.0,0.0,0.0
2028859.0,2028658.0,0.002348,0.013596,0.01431,212.24,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.47,4.66,-30.45,-6.06,0.0,0.0,0.0,0.0
2028659.0,2028726.0,0.006813,0.041535,0.02418,216.95,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-35.69,-5.75,35.77,3.67,0.0,0.0,0.0,0.0
2028660.0,2028661.0,0.000277,0.001145,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22.59,6.98,-22.59,-6.97,0.0,0.0,0.0,0.0
2029055.0,2028660.0,0.006107,0.03772,0.03133,243.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,63.91,-6.36,-63.67,4.48,0.0,0.0,0.0,0.0
2028660.0,2029062.0,0.00493,0.026326,0.1733,227.94,0.0,0.0,0.0,0.0,1.0,0.0,0.0,41.09,-11.46,-41.01,-6.51,0.0,0.0,0.0,0.0
