bus_i,type,Pd,Qd,Gs,Bs,area,Vm,Va,baseKV,zone,Vmax,Vmin,lam_P,lam_Q,mu_Vmax,mu_Vmin
3004012.0,1.0,13.74,3.89,0.0,31.98,304.0,1.03,-67.917,115.0,19.0,1.1,0.9,0.0,0.0,0.0,0.0
3004013.0,1.0,92.35,26.17,0.0,0.0,304.0,1.02133,-70.2317,115.0,19.0,1.1,0.9,0.0,0.0,0.0,0.0
3004014.0,1.0,0.0,0.0,0.0,0.0,304.0,1.02717,-52.28,230.0,20.0,1.1,0.9,0.0,0.0,0.0,0.0
3004015.0,1.0,159.81,45.28,0.0,62.03,304.0,1.03,-53.7485,115.0,20.0,1.1,0.9,0.0,0.0,0.0,0.0
3004016.0,1.0,6.25,1.77,0.0,0.0,304.0,1.01263,-49.6078,115.0,20.0,1.1,0.9,0.0,0.0,0.0,0.0
3004017.0,1.0,89.56,25.38,0.0,0.0,304.0,1.01818,-47.513,115.0,21.0,1.1,0.9,0.0,0.0,0.0,0.0
3004018.0,1.0,7.14,2.02,0.0,0.0,304.0,1.01669,-46.5823,115.0,21.0,1.1,0.9,0.0,0.0,0.0,0.0
3004019.0,1.0,135.83,38.48,0.0,0.0,304.0,1.00323,-66.2264,115.0,19.0,1.1,0.9,0.0,0.0,0.0,0.0
3004020.0,1.0,117.81,33.38,0.0,0.0,304.0,0.992185,-49.3689,115.0,21.0,1.1,0.9,0.0,0.0,0.0,0.0
3004021.0,1.0,31.97,9.06,0.0,0.0,304.0,1.0113,-65.6116,115.0,19.0,1.1,0.9,0.0,0.0,0.0,0.0
3004022.0,1.0,5.56,1.58,0.0,0.0,304.0,1.0166,-58.911,115.0,20.0,1.1,0.9,0.0,0.0,0.0,0.0
3004023.0,1.0,5.06,1.43,0.0,0.0,304.0,1.01383,-51.7251,115.0,20.0,1.1,0.9,0.0,0.0,0.0,0.0
3004024.0,1.0,0.0,0.0,0.0,0.0,304.0,1.02193,-41.7089,230.0,20.0,1.1,0.9,0.0,0.0,0.0,0.0
3004025.0,1.0,0.0,0.0,0.0,0.0,304.0,1.02022,-45.5826,115.0,20.0,1.1,0.9,0.0,0.0,0.0,0.0
3004026.0,2.0,0.0,0.0,0.0,0.0,304.0,1.03,-34.2867,13.8,20.0,1.1,0.9,0.0,0.0,0.0,0.0
3004027.0,1.0,65.12,18.45,0.0,0.0,304.0,1.0242,-71.6197,115.0,19.0,1.1,0.9,0.0,0.0,0.0,0.0
3004028.0,1.0,0.0,0.0,0.0,0.0,304.0,1.01641,-33.3828,230.0,21.0,1.1,0.9,0.0,0.0,0.0,0.0
3004029.0,1.0,0.0,0.0,0.0,0.0,304.0,1.01689,-35.3319,115.0,21.0,1.1,0.9,0.0,0.0,0.0,0.0
3004030.0,2.0,0.0,0.0,0.0,0.0,304.0,1.01,-29.9535,13.8,21.0,1.1,0.9,0.0,0.0,0.0,0.0
3004031.0,1.0,2.75,0.78,0.0,0.0,304.0,1.02618,-56.9086,115.0,20.0,1.1,0.9,0.0,0.0,0.0,0.0
3004032.0,1.0,91.39,25.89,0.0,0.0,304.0,0.994494,-54.0734,115.0,21.0,1.1,0.9,0.0,0.0,0.0,0.0
3004033.0,1.0,126.25,35.77,0.0,0.0,304.0,1.01079,-57.969,115.0,20.0,1.1,0.9,0.0,0.0,0.0,0.0
3004034.0,1.0,37.64,10.66,0.0,0.0,304.0,1.0152,-70.1276,115.0,19.0,1.1,0.9,0.0,0.0,0.0,0.0
3004035.0,1.0,79.16,22.43,0.0,0.0,304.0,0.993126,-47.8416,115.0,21.0,1.1,0.9,0.0,0.0,0.0,0.0
3004036.0,1.0,35.07,9.94,0.0,0.0,304.0,1.00236,-54.8472,115.0,20.0,1.1,0.9,0.0,0.0,0.0,0.0
3004037.0,1.0,28.72,8.14,0.0,88.07,304.0,1.03,-48.5018,115.0,21.0,1.1,0.9,0.0,0.0,0.0,0.0
3004038.0,1.0,83.3,23.6,0.0,0.0,304.0,1.00478,-47.9271,115.0,21.0,1.1,0.9,0.0,0.0,0.0,0.0
3004039.0,1.0,0.0,0.0,0.0,0.0,304.0,1.01988,-60.0526,230.0,19.0,1.1,0.9,0.0,0.0,0.0,0.0
3004040.0,1.0,225.66,63.94,0.0,309.23,304.0,1.03,-63.6114,115.0,19.0,1.1,0.9,0.0,0.0,0.0,0.0
3004041.0,1.0,0.0,0.0,0.0,0.0,304.0,1.01424,-64.519,230.0,19.0,1.1,0.9,0.0,0.0,0.0,0.0
3004042.0,1.0,215.18,60.97,0.0,0.0,304.0,1.02176,-69.6142,115.0,19.0,1.1,0.9,0.0,0.0,0.0,0.0
3004043.0,1.0,2.47,0.7,0.0,0.0,304.0,1.01721,-57.0206,115.0,19.0,1.1,0.9,0.0,0.0,0.0,0.0
3004044.0,1.0,0.0,0.0,0.0,0.0,304.0,1.01826,-55.7351,115.0,19.0,1.1,0.9,0.0,0.0,0.0,0.0
3004045.0,2.0,0.0,0.0,0.0,0.0,304.0,1.02,-47.3912,13.8,19.0,1.1,0.9,0.0,0.0,0.0,0.0
3004046.0,2.0,0.0,0.0,0.0,0.0,304.0,1.02,-51.871,13.8,19.0,1.1,0.9,0.0,0.0,0.0,0.0
3004047.0,2.0,0.0,0.0,0.0,0.0,304.0,1.02,-54.3484,13.8,19.0,1.1,0.9,0.0,0.0,0.0,0.0
3004048.0,1.0,13.1,3.71,0.0,0.0,304.0,1.01087,-65.098,115.0,19.0,1.1,0.9,0.0,0.0,0.0,0.0
3004049.0,1.0,0.0,0.0,0.0,0.0,304.0,1.01501,-59.3676,115.0,19.0,1.1,0.9,0.0,0.0,0.0,0.0
3004050.0,2.0,0.0,0.0,0.0,0.0,304.0,1.00472,-55.9792,13.8,19.0,1.1,0.9,0.0,0.0,0.0,0.0
3004051.0,1.0,89.39,25.33,0.0,0.0,304.0,0.999592,-53.5509,115.0,21.0,1.1,0.9,0.0,0.0,0.0,0.0
3004052.0,2.0,0.0,0.0,0.0,0.0,304.0,1.03547,-49.4743,18.0,21.0,1.1,0.9,0.0,0.0,0.0,0.0
3004053.0,1.0,0.11,0.03,0.0,0.0,304.0,1.01834,-49.5399,115.0,19.0,1.1,0.9,0.0,0.0,0.0,0.0
3004054.0,1.0,5.6,1.59,0.0,0.0,304.0,1.01759,-48.3281,115.0,21.0,1.1,0.9,0.0,0.0,0.0,0.0
3004055.0,1.0,17.78,5.04,0.0,0.0,304.0,0.995191,-46.6655,115.0,21.0,1.1,0.9,0.0,0.0,0.0,0.0
3004056.0,1.0,0.0,0.0,0.0,0.0,304.0,1.02193,-38.1124,230.0,21.0,1.1,0.9,0.0,0.0,0.0,0.0
3004057.0,1.0,0.0,0.0,0.0,0.0,304.0,1.00589,-43.5629,115.0,21.0,1.1,0.9,0.0,0.0,0.0,0.0
3004058.0,2.0,0.0,0.0,0.0,0.0,304.0,1.03,-34.9205,13.8,21.0,1.1,0.9,0.0,0.0,0.0,0.0
3004059.0,2.0,0.0,0.0,0.0,0.0,304.0,1.03,-35.8367,13.8,21.0,1.1,0.9,0.0,0.0,0.0,0.0
3004060.0,2.0,0.0,0.0,0.0,0.0,304.0,1.03,-32.3625,13.8,21.0,1.1,0.9,0.0,0.0,0.0,0.0
3004061.0,2.0,0.0,0.0,0.0,0.0,304.0,1.03,-33.4203,13.8,21.0,1.1,0.9,0.0,0.0,0.0,0.0
3004062.0,2.0,0.0,0.0,0.0,0.0,304.0,1.03,-31.3948,13.8,21.0,1.1,0.9,0.0,0.0,0.0,0.0
3004063.0,2.0,0.0,0.0,0.0,0.0,304.0,1.03,-34.1036,13.8,21.0,1.1,0.9,0.0,0.0,0.0,0.0
3004064.0,1.0,8.82,2.5,0.0,0.0,304.0,1.00113,-47.076,115.0,21.0,1.1,0.9,0.0,0.0,0.0,0.0
3004065.0,2.0,0.0,0.0,0.0,0.0,304.0,1.02,-42.0783,18.0,21.0,1.1,0.9,0.0,0.0,0.0,0.0
3004066.0,1.0,191.53,54.27,0.0,156.6,304.0,1.03,-72.1727,115.0,19.0,1.1,0.9,0.0,0.0,0.0,0.0
3004067.0,1.0,159.46,45.18,0.0,0.0,304.0,1.004,-63.4305,115.0,19.0,1.1,0.9,0.0,0.0,0.0,0.0
3004068.0,1.0,27.99,7.93,0.0,0.0,304.0,1.02649,-71.6089,115.0,19.0,1.1,0.9,0.0,0.0,0.0,0.0
3004069.0,1.0,4.24,1.2,0.0,0.0,304.0,1.00177,-46.9271,115.0,21.0,1.1,0.9,0.0,0.0,0.0,0.0
3004070.0,1.0,0.0,0.0,0.0,0.0,304.0,1.01431,-50.3019,230.0,19.0,1.1,0.9,0.0,0.0,0.0,0.0
3004071.0,1.0,281.45,79.75,0.0,0.0,304.0,0.997648,-54.7681,115.0,19.0,1.1,0.9,0.0,0.0,0.0,0.0
3004072.0,1.0,51.71,14.65,0.0,0.0,304.0,1.00247,-46.6006,115.0,21.0,1.1,0.9,0.0,0.0,0.0,0.0
3004073.0,1.0,0.0,0.0,0.0,0.0,304.0,1.0196,-60.2414,230.0,19.0,1.1,0.9,0.0,0.0,0.0,0.0
3004074.0,1.0,0.0,0.0,0.0,0.0,304.0,1.02778,-62.7527,115.0,19.0,1.1,0.9,0.0,0.0,0.0,0.0
3004075.0,2.0,0.0,0.0,0.0,0.0,304.0,1.0196,-60.2414,24.0,19.0,1.1,0.9,0.0,0.0,0.0,0.0
3004076.0,2.0,0.0,0.0,0.0,0.0,304.0,1.03,-54.4921,24.0,19.0,1.1,0.9,0.0,0.0,0.0,0.0
3004077.0,2.0,0.0,0.0,0.0,0.0,304.0,1.03,-56.586,24.0,19.0,1.1,0.9,0.0,0.0,0.0,0.0
3004078.0,1.0,84.07,23.82,0.0,0.0,304.0,0.992509,-47.1104,115.0,21.0,1.1,0.9,0.0,0.0,0.0,0.0
3004079.0,1.0,171.21,48.51,0.0,0.0,304.0,1.02162,-66.6433,115.0,19.0,1.1,0.9,0.0,0.0,0.0,0.0
3004080.0,1.0,0.0,0.0,0.0,0.0,304.0,1.03095,-43.1878,230.0,21.0,1.1,0.9,0.0,0.0,0.0,0.0
3004081.0,1.0,0.0,0.0,0.0,0.0,304.0,1.02185,-46.6442,115.0,21.0,1.1,0.9,0.0,0.0,0.0,0.0
3004082.0,2.0,0.0,0.0,0.0,0.0,304.0,1.04,-36.6281,13.8,21.0,1.1,0.9,0.0,0.0,0.0,0.0
3004083.0,2.0,0.0,0.0,0.0,0.0,304.0,1.04,-37.147,13.8,21.0,1.1,0.9,0.0,0.0,0.0,0.0
3004084.0,2.0,0.0,0.0,0.0,0.0,304.0,1.04,-39.8981,13.8,21.0,1.1,0.9,0.0,0.0,0.0,0.0
3004085.0,2.0,0.0,0.0,0.0,0.0,304.0,1.04,-41.2108,13.8,21.0,1.1,0.9,0.0,0.0,0.0,0.0
3004086.0,1.0,19.87,5.63,0.0,92.42,304.0,1.03,-60.0047,115.0,19.0,1.1,0.9,0.0,0.0,0.0,0.0
3004087.0,1.0,2.08,0.59,0.0,153.75,304.0,1.03,-48.2503,115.0,21.0,1.1,0.9,0.0,0.0,0.0,0.0
3004088.0,1.0,212.52,60.21,0.0,231.27,304.0,1.03,-71.2896,115.0,19.0,1.1,0.9,0.0,0.0,0.0,0.0
3004089.0,1.0,8.6,2.44,0.0,0.0,304.0,1.01209,-63.37,115.0,19.0,1.1,0.9,0.0,0.0,0.0,0.0
3004090.0,2.0,0.0,0.0,0.0,0.0,304.0,1.01209,-63.37,13.8,19.0,1.1,0.9,0.0,0.0,0.0,0.0
3004091.0,2.0,0.0,0.0,0.0,0.0,304.0,1.01,-60.7314,13.8,19.0,1.1,0.9,0.0,0.0,0.0,0.0
3004092.0,2.0,0.0,0.0,0.0,0.0,304.0,1.01209,-63.37,13.8,19.0,1.1,0.9,0.0,0.0,0.0,0.0
3004093.0,2.0,0.0,0.0,0.0,0.0,304.0,1.01,-59.5475,13.8,19.0,1.1,0.9,0.0,0.0,0.0,0.0
3004094.0,2.0,0.0,0.0,0.0,0.0,304.0,1.01,-61.9222,13.8,19.0,1.1,0.9,0.0,0.0,0.0,0.0
3004095.0,2.0,0.0,0.0,0.0,0.0,304.0,1.01,-60.4369,13.8,19.0,1.1,0.9,0.0,0.0,0.0,0.0
3004096.0,2.0,0.0,0.0,0.0,0.0,304.0,1.01209,-63.37,13.8,19.0,1.1,0.9,0.0,0.0,0.0,0.0
3004097.0,2.0,0.0,0.0,0.0,0.0,304.0,1.01,-60.0462,13.8,19.0,1.1,0.9,0.0,0.0,0.0,0.0
3004098.0,2.0,0.0,0.0,0.0,0.0,304.0,1.01209,-63.37,13.8,19.0,1.1,0.9,0.0,0.0,0.0,0.0
3004099.0,1.0,15.17,4.3,0.0,0.0,304.0,1.00584,-49.121,115.0,21.0,1.1,0.9,0.0,0.0,0.0,0.0
3004100.0,1.0,50.6,14.34,0.0,0.0,304.0,0.999402,-46.4949,115.0,21.0,1.1,0.9,0.0,0.0,0.0,0.0
3004101.0,1.0,128.14,36.31,0.0,0.0,304.0,1.00815,-57.8199,115.0,20.0,1.1,0.9,0.0,0.0,0.0,0.0
3004102.0,1.0,24.17,6.85,0.0,0.0,304.0,1.01642,-57.6325,115.0,19.0,1.1,0.9,0.0,0.0,0.0,0.0
3004103.0,1.0,189.88,53.8,0.0,126.42,304.0,1.03,-72.6258,115.0,19.0,1.1,0.9,0.0,0.0,0.0,0.0
3004104.0,1.0,0.0,0.0,0.0,0.0,304.0,1.00341,-45.5975,115.0,21.0,1.1,0.9,0.0,0.0,0.0,0.0
3004105.0,2.0,0.0,0.0,0.0,0.0,304.0,1.01,-42.2245,18.0,21.0,1.1,0.9,0.0,0.0,0.0,0.0
3004106.0,1.0,37.55,10.64,0.0,0.0,304.0,1.00121,-56.9128,115.0,19.0,1.1,0.9,0.0,0.0,0.0,0.0
3004107.0,1.0,118.36,33.54,0.0,0.0,304.0,1.02267,-71.1075,115.0,19.0,1.1,0.9,0.0,0.0,0.0,0.0
3004108.0,1.0,28.34,8.03,0.0,0.0,304.0,1.0032,-44.1185,115.0,21.0,1.1,0.9,0.0,0.0,0.0,0.0
3004109.0,1.0,110.86,31.41,0.0,0.0,304.0,0.992094,-48.8292,115.0,21.0,1.1,0.9,0.0,0.0,0.0,0.0
3004110.0,1.0,57.35,16.25,0.0,0.0,304.0,1.01738,-61.7827,115.0,19.0,1.1,0.9,0.0,0.0,0.0,0.0
3004111.0,1.0,104.08,29.49,0.0,0.0,304.0,1.00751,-65.998,115.0,19.0,1.1,0.9,0.0,0.0,0.0,0.0
3004112.0,1.0,5.59,1.58,0.0,0.0,304.0,1.02357,-53.556,115.0,21.0,1.1,0.9,0.0,0.0,0.0,0.0
3004113.0,1.0,0.0,0.0,0.0,0.0,304.0,1.02761,-54.7123,230.0,20.0,1.1,0.9,0.0,0.0,0.0,0.0
3004114.0,1.0,0.0,0.0,0.0,0.0,304.0,1.01952,-56.8698,115.0,20.0,1.1,0.9,0.0,0.0,0.0,0.0
3004115.0,2.0,0.0,0.0,0.0,0.0,304.0,1.04,-50.9099,13.8,20.0,1.1,0.9,0.0,0.0,0.0,0.0
3004116.0,2.0,0.0,0.0,0.0,0.0,304.0,1.04,-50.923,13.8,20.0,1.1,0.9,0.0,0.0,0.0,0.0
3004117.0,1.0,18.89,5.35,0.0,0.0,304.0,1.01708,-47.3116,115.0,20.0,1.1,0.9,0.0,0.0,0.0,0.0
3004118.0,1.0,13.88,3.93,0.0,0.0,304.0,0.999554,-55.2571,115.0,21.0,1.1,0.9,0.0,0.0,0.0,0.0
3004119.0,1.0,55.57,15.75,0.0,0.0,304.0,1.0142,-56.9731,115.0,19.0,1.1,0.9,0.0,0.0,0.0,0.0
3004120.0,1.0,46.52,13.18,0.0,0.0,304.0,0.995967,-46.8043,115.0,21.0,1.1,0.9,0.0,0.0,0.0,0.0
3004121.0,1.0,4.11,1.16,0.0,57.59,304.0,1.03,-67.3842,115.0,19.0,1.1,0.9,0.0,0.0,0.0,0.0
3004122.0,1.0,146.11,41.4,0.0,225.49,304.0,1.03,-70.4584,115.0,19.0,1.1,0.9,0.0,0.0,0.0,0.0
3004123.0,1.0,90.5,25.64,0.0,0.0,304.0,0.997998,-48.9325,115.0,21.0,1.1,0.9,0.0,0.0,0.0,0.0
3004124.0,1.0,24.38,6.91,0.0,0.0,304.0,1.01705,-61.351,115.0,19.0,1.1,0.9,0.0,0.0,0.0,0.0
3004125.0,1.0,4.5,1.28,0.0,0.0,304.0,1.00226,-45.5617,115.0,21.0,1.1,0.9,0.0,0.0,0.0,0.0
3004126.0,1.0,127.38,36.09,0.0,0.0,304.0,1.01179,-55.2209,115.0,19.0,1.1,0.9,0.0,0.0,0.0,0.0
3004127.0,1.0,87.29,24.73,0.0,89.48,304.0,1.03,-57.0303,115.0,21.0,1.1,0.9,0.0,0.0,0.0,0.0
3004128.0,1.0,123.51,35.0,0.0,91.07,304.0,1.03,-68.2345,115.0,19.0,1.1,0.9,0.0,0.0,0.0,0.0
3004129.0,1.0,18.51,5.25,0.0,0.0,304.0,1.03255,-55.1939,115.0,20.0,1.1,0.9,0.0,0.0,0.0,0.0
3004130.0,1.0,9.48,2.69,0.0,20.9,304.0,1.03,-56.6368,115.0,20.0,1.1,0.9,0.0,0.0,0.0,0.0
3004131.0,1.0,0.0,0.0,0.0,66.85,304.0,1.03,-49.8457,230.0,20.0,1.1,0.9,0.0,0.0,0.0,0.0
3004132.0,1.0,33.09,9.38,0.0,0.0,304.0,1.02815,-50.765,115.0,20.0,1.1,0.9,0.0,0.0,0.0,0.0
3004133.0,2.0,0.0,0.0,0.0,0.0,304.0,1.03,-49.8457,20.0,20.0,1.1,0.9,0.0,0.0,0.0,0.0
3004134.0,2.0,0.0,0.0,0.0,0.0,304.0,1.02473,-49.0019,20.0,20.0,1.1,0.9,0.0,0.0,0.0,0.0
3004135.0,2.0,0.0,0.0,0.0,0.0,304.0,1.02512,-49.0413,20.0,20.0,1.1,0.9,0.0,0.0,0.0,0.0
3004136.0,2.0,0.0,0.0,0.0,0.0,304.0,1.02344,-48.7892,20.0,20.0,1.1,0.9,0.0,0.0,0.0,0.0
3004137.0,2.0,0.0,0.0,0.0,0.0,304.0,1.03,-49.8457,20.0,20.0,1.1,0.9,0.0,0.0,0.0,0.0
3004138.0,2.0,0.0,0.0,0.0,0.0,304.0,1.03,-49.8457,20.0,20.0,1.1,0.9,0.0,0.0,0.0,0.0
3004139.0,1.0,10.62,3.01,0.0,0.0,304.0,1.00153,-53.6964,115.0,21.0,1.1,0.9,0.0,0.0,0.0,0.0
3004140.0,1.0,0.0,0.0,0.0,0.0,304.0,1.03293,-47.6436,230.0,21.0,1.1,0.9,0.0,0.0,0.0,0.0
3004141.0,1.0,0.0,0.0,0.0,62.24,304.0,1.03,-50.8083,115.0,21.0,1.1,0.9,0.0,0.0,0.0,0.0
3004142.0,2.0,0.0,0.0,0.0,0.0,304.0,1.04,-45.5532,13.8,21.0,1.1,0.9,0.0,0.0,0.0,0.0
3004143.0,1.0,14.36,4.07,0.0,0.0,304.0,1.01242,-53.3387,115.0,20.0,1.1,0.9,0.0,0.0,0.0,0.0
3004144.0,1.0,16.36,4.63,0.0,0.0,304.0,1.00697,-54.9906,115.0,21.0,1.1,0.9,0.0,0.0,0.0,0.0
3004145.0,1.0,49.86,14.13,0.0,0.0,304.0,0.998585,-45.6208,115.0,21.0,1.1,0.9,0.0,0.0,0.0,0.0
3004146.0,1.0,0.0,0.0,0.0,0.0,304.0,1.02759,-54.8863,230.0,20.0,1.1,0.9,0.0,0.0,0.0,0.0
3004147.0,1.0,193.64,54.87,0.0,125.41,304.0,1.03,-56.7042,115.0,20.0,1.1,0.9,0.0,0.0,0.0,0.0
3004148.0,1.0,14.64,4.15,0.0,0.0,304.0,1.00381,-56.781,115.0,20.0,1.1,0.9,0.0,0.0,0.0,0.0
3004149.0,1.0,61.36,17.38,0.0,0.0,304.0,1.00558,-44.2162,115.0,21.0,1.1,0.9,0.0,0.0,0.0,0.0
3004150.0,1.0,12.53,3.55,0.0,0.0,304.0,0.996338,-47.4823,115.0,21.0,1.1,0.9,0.0,0.0,0.0,0.0
3004151.0,1.0,0.0,0.0,0.0,0.0,304.0,1.02808,-48.8353,230.0,21.0,1.1,0.9,0.0,0.0,0.0,0.0
3004152.0,1.0,0.0,0.0,0.0,0.0,304.0,1.02314,-47.4205,115.0,21.0,1.1,0.9,0.0,0.0,0.0,0.0
3004153.0,2.0,0.0,0.0,0.0,0.0,304.0,1.03815,-47.0164,18.0,21.0,1.1,0.9,0.0,0.0,0.0,0.0
3004154.0,1.0,26.32,7.46,0.0,0.0,304.0,1.0089,-66.4847,115.0,19.0,1.1,0.9,0.0,0.0,0.0,0.0
3004155.0,1.0,19.45,5.51,0.0,0.0,304.0,1.01242,-64.4368,115.0,19.0,1.1,0.9,0.0,0.0,0.0,0.0
3004156.0,1.0,108.01,30.6,0.0,0.0,304.0,1.00271,-48.4448,115.0,21.0,1.1,0.9,0.0,0.0,0.0,0.0
3004157.0,1.0,104.67,29.66,0.0,0.0,304.0,1.02288,-68.9205,115.0,19.0,1.1,0.9,0.0,0.0,0.0,0.0
3004158.0,1.0,0.0,0.0,0.0,0.0,304.0,1.01707,-41.0885,230.0,21.0,1.1,0.9,0.0,0.0,0.0,0.0
3004159.0,1.0,36.18,10.25,0.0,0.0,304.0,1.00515,-45.2854,115.0,21.0,1.1,0.9,0.0,0.0,0.0,0.0
3004160.0,2.0,0.0,0.0,0.0,0.0,304.0,1.03,-38.4892,13.8,21.0,1.1,0.9,0.0,0.0,0.0,0.0
3004161.0,2.0,0.0,0.0,0.0,0.0,304.0,1.03,-38.1972,13.8,21.0,1.1,0.9,0.0,0.0,0.0,0.0
3004162.0,2.0,0.0,0.0,0.0,0.0,304.0,1.03,-37.4482,13.8,21.0,1.1,0.9,0.0,0.0,0.0,0.0
3004163.0,2.0,0.0,0.0,0.0,0.0,304.0,1.01707,-41.0885,13.8,21.0,1.1,0.9,0.0,0.0,0.0,0.0
3004164.0,1.0,2.03,0.57,0.0,0.0,304.0,1.01197,-63.4413,115.0,19.0,1.1,0.9,0.0,0.0,0.0,0.0
3004165.0,1.0,0.0,0.0,0.0,0.0,304.0,1.0256,-45.4161,115.0,21.0,1.1,0.9,0.0,0.0,0.0,0.0
3004166.0,2.0,0.0,0.0,0.0,0.0,304.0,1.01173,-41.5643,13.8,21.0,1.1,0.9,0.0,0.0,0.0,0.0
3004167.0,1.0,5.31,1.5,0.0,0.0,304.0,1.01818,-66.687,115.0,19.0,1.1,0.9,0.0,0.0,0.0,0.0
3004168.0,1.0,8.87,2.51,0.0,0.0,304.0,1.00388,-45.5952,115.0,21.0,1.1,0.9,0.0,0.0,0.0,0.0
3004169.0,1.0,27.68,7.84,0.0,0.0,304.0,1.00276,-51.1547,115.0,21.0,1.1,0.9,0.0,0.0,0.0,0.0
3004170.0,1.0,35.86,10.16,0.0,0.0,304.0,0.994801,-45.8534,115.0,21.0,1.1,0.9,0.0,0.0,0.0,0.0
3004171.0,1.0,167.63,47.5,0.0,142.63,304.0,1.03,-61.219,115.0,19.0,1.1,0.9,0.0,0.0,0.0,0.0
3004172.0,1.0,42.31,11.99,0.0,0.0,304.0,1.01157,-50.1613,115.0,20.0,1.1,0.9,0.0,0.0,0.0,0.0
3004173.0,1.0,12.05,3.42,0.0,0.0,304.0,1.00717,-39.9419,115.0,21.0,1.1,0.9,0.0,0.0,0.0,0.0
3004174.0,1.0,19.16,5.43,0.0,101.68,304.0,1.03,-56.9922,115.0,20.0,1.1,0.9,0.0,0.0,0.0,0.0
3004175.0,1.0,3.16,0.89,0.0,19.95,304.0,1.03,-55.2023,115.0,20.0,1.1,0.9,0.0,0.0,0.0,0.0
3004176.0,1.0,0.0,0.0,0.0,0.0,304.0,1.039,-51.732,115.0,20.0,1.1,0.9,0.0,0.0,0.0,0.0
3004177.0,2.0,0.0,0.0,0.0,0.0,304.0,1.04,-48.3673,13.8,20.0,1.1,0.9,0.0,0.0,0.0,0.0
3004178.0,1.0,17.46,4.95,0.0,42.01,304.0,1.03,-46.0672,115.0,21.0,1.1,0.9,0.0,0.0,0.0,0.0
3004179.0,1.0,19.92,5.64,0.0,0.0,304.0,1.01829,-57.2683,115.0,20.0,1.1,0.9,0.0,0.0,0.0,0.0
3004180.0,1.0,10.76,3.05,0.0,0.0,304.0,0.993444,-46.9026,115.0,21.0,1.1,0.9,0.0,0.0,0.0,0.0
3004181.0,2.0,0.0,0.0,0.0,0.0,304.0,1.0253,-38.3694,230.0,21.0,1.1,0.9,0.0,0.0,0.0,0.0
3004182.0,1.0,22.68,6.43,0.0,0.0,304.0,1.01138,-42.5042,115.0,21.0,1.1,0.9,0.0,0.0,0.0,0.0
3004183.0,2.0,0.0,0.0,0.0,0.0,304.0,1.02074,-48.7232,230.0,19.0,1.1,0.9,0.0,0.0,0.0,0.0
3004184.0,1.0,0.0,0.0,0.0,0.0,304.0,1.01329,-56.4605,115.0,19.0,1.1,0.9,0.0,0.0,0.0,0.0
3004185.0,1.0,37.84,10.72,0.0,28.18,304.0,1.03,-57.8211,115.0,19.0,1.1,0.9,0.0,0.0,0.0,0.0
3004186.0,1.0,37.06,10.5,0.0,99.93,304.0,1.03,-68.0734,115.0,19.0,1.1,0.9,0.0,0.0,0.0,0.0
3004187.0,1.0,15.06,4.27,0.0,0.0,304.0,1.00551,-58.1138,115.0,20.0,1.1,0.9,0.0,0.0,0.0,0.0
3004188.0,1.0,2.97,0.84,0.0,0.0,304.0,1.03041,-52.4492,115.0,20.0,1.1,0.9,0.0,0.0,0.0,0.0
3004189.0,1.0,29.89,8.47,0.0,0.0,304.0,0.999908,-56.0859,115.0,20.0,1.1,0.9,0.0,0.0,0.0,0.0
3004190.0,1.0,132.46,37.53,0.0,0.0,304.0,1.01377,-57.6147,115.0,20.0,1.1,0.9,0.0,0.0,0.0,0.0
3004191.0,1.0,46.43,13.16,0.0,0.0,304.0,1.00892,-54.6308,115.0,19.0,1.1,0.9,0.0,0.0,0.0,0.0
3004192.0,2.0,0.0,0.0,0.0,0.0,304.0,1.02,-49.4374,230.0,19.0,1.1,0.9,0.0,0.0,0.0,0.0
3004193.0,1.0,178.22,50.5,0.0,0.0,304.0,1.0157,-52.1897,115.0,19.0,1.1,0.9,0.0,0.0,0.0,0.0
3004194.0,2.0,0.0,0.0,0.0,0.0,304.0,1.01212,-60.3241,115.0,19.0,1.1,0.9,0.0,0.0,0.0,0.0
3004195.0,2.0,0.0,0.0,0.0,0.0,304.0,1.03255,-50.5364,500.0,20.0,1.1,0.9,0.0,0.0,0.0,0.0
3004196.0,1.0,0.0,0.0,0.0,-51.65,304.0,1.03,-51.9942,230.0,20.0,1.1,0.9,0.0,0.0,0.0,0.0
3004197.0,1.0,0.0,0.0,0.0,9.49,304.0,1.03,-53.9625,115.0,20.0,1.1,0.9,0.0,0.0,0.0,0.0
3005003.0,1.0,113.64,32.2,0.0,0.0,305.0,1.01142,-70.1717,161.0,16.0,1.1,0.9,0.0,0.0,0.0,0.0
3005004.0,1.0,11.69,3.31,0.0,0.0,305.0,0.998383,-63.0456,161.0,14.0,1.1,0.9,0.0,0.0,0.0,0.0
3005005.0,1.0,8.95,2.53,0.0,0.0,305.0,1.02011,-54.673,161.0,18.0,1.1,0.9,0.0,0.0,0.0,0.0
3005006.0,1.0,100.19,28.39,0.0,0.0,305.0,1.02301,-69.7848,161.0,16.0,1.1,0.9,0.0,0.0,0.0,0.0
3005007.0,1.0,72.05,20.42,0.0,0.0,305.0,1.00573,-65.5019,161.0,17.0,1.1,0.9,0.0,0.0,0.0,0.0
