model,startup,shutdown,n,c2,c1,c0
2.0,0.0,0.0,3.0,0.00134,29.8807,939.675
2.0,0.0,0.0,3.0,0.00134,27.3856,939.675
2.0,0.0,0.0,3.0,0.00268,30.7878,939.675
2.0,0.0,0.0,3.0,0.00268,33.8578,939.675
2.0,0.0,0.0,3.0,0.00134,28.7805,828.12
2.0,0.0,0.0,3.0,0.00268,32.3597,1005.0
2.0,0.0,0.0,3.0,0.00268,31.8089,1005.0
2.0,0.0,0.0,3.0,0.00268,30.9419,1005.0
2.0,0.0,0.0,3.0,0.00268,32.4347,1005.0
2.0,0.0,0.0,3.0,0.00134,28.3423,1005.0
2.0,0.0,0.0,3.0,0.00268,31.5423,920.58
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.00134,26.9715,954.75
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.00268,31.3372,904.098
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.00134,26.2198,1117.16
2.0,0.0,0.0,3.0,0.00268,32.9707,1117.16
2.0,0.0,0.0,3.0,0.00134,30.5292,1117.16
2.0,0.0,0.0,3.0,0.00268,33.7533,1117.16
2.0,0.0,0.0,3.0,0.00268,34.0842,1117.16
2.0,0.0,0.0,3.0,0.00402,30.2331,317.607
2.0,0.0,0.0,3.0,0.00134,29.4519,850.833
2.0,0.0,0.0,3.0,0.00134,28.0864,850.833
2.0,0.0,0.0,3.0,0.00134,25.058,824.636
2.0,0.0,0.0,3.0,0.00134,25.0218,824.636
2.0,0.0,0.0,3.0,0.00268,31.0277,824.636
2.0,0.0,0.0,3.0,0.00134,29.7091,853.044
2.0,0.0,0.0,3.0,0.00134,27.3159,853.044
2.0,0.0,0.0,3.0,0.00268,31.0491,925.605
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.00134,29.8914,1074.05
2.0,0.0,0.0,3.0,0.00268,32.5446,1074.05
2.0,0.0,0.0,3.0,0.00134,27.0667,1074.05
2.0,0.0,0.0,3.0,0.00268,31.6655,1074.05
2.0,0.0,0.0,3.0,0.00134,28.8542,875.556
2.0,0.0,0.0,3.0,0.00134,29.003,904.098
2.0,0.0,0.0,3.0,0.00134,28.8368,834.86
2.0,0.0,0.0,3.0,0.00134,28.6184,834.86
2.0,0.0,0.0,3.0,0.00268,31.482,817.467
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.00134,28.8341,1491.42
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.00268,33.835,901.485
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.00268,31.8813,854.049
2.0,0.0,0.0,3.0,0.00134,27.5584,854.049
2.0,0.0,0.0,3.0,0.00134,28.6304,854.049
2.0,0.0,0.0,3.0,0.00134,25.6154,854.049
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.00268,31.3681,930.63
2.0,0.0,0.0,3.0,0.00134,29.1651,930.63
2.0,0.0,0.0,3.0,0.00268,33.429,930.63
2.0,0.0,0.0,3.0,0.00134,30.1085,930.63
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.00268,29.9838,854.049
2.0,0.0,0.0,3.0,0.00134,23.9404,854.049
2.0,0.0,0.0,3.0,0.00134,29.7426,853.54
2.0,0.0,0.0,3.0,0.00134,27.2328,853.54
2.0,0.0,0.0,3.0,0.00134,27.2328,893.74
2.0,0.0,0.0,3.0,0.00268,32.6437,893.74
2.0,0.0,0.0,3.0,0.00268,30.3832,893.74
2.0,0.0,0.0,3.0,0.00134,28.6425,893.74
2.0,0.0,0.0,3.0,0.00134,28.0462,925.605
2.0,0.0,0.0,3.0,0.00268,31.2501,925.605
2.0,0.0,0.0,3.0,0.00134,28.9855,925.605
2.0,0.0,0.0,3.0,0.00134,30.0535,925.605
2.0,0.0,0.0,3.0,0.00268,33.4879,925.605
2.0,0.0,0.0,3.0,0.00134,29.6435,968.552
2.0,0.0,0.0,3.0,0.00268,34.044,968.552
2.0,0.0,0.0,3.0,0.00268,30.9929,968.552
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.00268,31.2006,896.46
2.0,0.0,0.0,3.0,0.00268,31.4927,828.12
2.0,0.0,0.0,3.0,0.00134,28.8489,910.396
2.0,0.0,0.0,3.0,0.00134,28.6318,910.396
2.0,0.0,0.0,3.0,0.00268,32.8206,910.396
2.0,0.0,0.0,3.0,0.00134,27.5464,828.924
2.0,0.0,0.0,3.0,0.00268,31.415,848.421
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.00268,30.4113,835.262
2.0,0.0,0.0,3.0,0.00134,25.9665,835.262
2.0,0.0,0.0,3.0,0.00134,28.207,901.485
2.0,0.0,0.0,3.0,0.00268,31.7218,840.18
2.0,0.0,0.0,3.0,0.00134,27.6616,840.18
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.00268,36.1478,896.46
2.0,0.0,0.0,3.0,0.00268,33.7064,1465.49
2.0,0.0,0.0,3.0,0.00134,30.3497,1465.49
2.0,0.0,0.0,3.0,0.00134,32.1211,1465.49
2.0,0.0,0.0,3.0,0.00268,34.3295,1465.49
2.0,0.0,0.0,3.0,0.00134,29.4103,825.306
2.0,0.0,0.0,3.0,0.00268,31.5342,896.46
2.0,0.0,0.0,3.0,0.00134,27.5826,832.81
2.0,0.0,0.0,3.0,0.00134,29.2334,832.81
2.0,0.0,0.0,3.0,0.00134,28.5809,832.81
2.0,0.0,0.0,3.0,0.00268,36.3649,864.34
2.0,0.0,0.0,3.0,0.00268,32.0756,864.34
2.0,0.0,0.0,3.0,0.00134,26.993,864.34
2.0,0.0,0.0,3.0,0.00134,28.9293,864.34
2.0,0.0,0.0,3.0,0.00268,30.0803,864.34
2.0,0.0,0.0,3.0,0.00134,24.8449,864.34
2.0,0.0,0.0,3.0,0.00268,33.3472,896.46
2.0,0.0,0.0,3.0,0.00134,26.8509,1242.18
2.0,0.0,0.0,3.0,0.00268,33.0645,1242.18
2.0,0.0,0.0,3.0,0.00134,30.3805,1081.38
2.0,0.0,0.0,3.0,0.00268,33.4075,921.585
2.0,0.0,0.0,3.0,0.00134,29.4184,824.1
2.0,0.0,0.0,3.0,0.00268,31.1429,914.255
2.0,0.0,0.0,3.0,0.00134,30.0455,914.255
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.00268,35.0531,1209.62
2.0,0.0,0.0,3.0,0.00134,26.6794,1209.62
2.0,0.0,0.0,3.0,0.00134,30.1956,1209.62
2.0,0.0,0.0,3.0,0.00268,30.485,896.46
2.0,0.0,0.0,3.0,0.00268,34.4179,1226.1
2.0,0.0,0.0,3.0,0.00268,34.8815,1226.1
2.0,0.0,0.0,3.0,0.00268,33.5268,1226.1
2.0,0.0,0.0,3.0,0.00268,32.6746,925.605
2.0,0.0,0.0,3.0,0.00268,31.1778,823.296
2.0,0.0,0.0,3.0,0.00268,31.3573,823.296
2.0,0.0,0.0,3.0,0.00134,27.1913,823.296
2.0,0.0,0.0,3.0,0.00268,30.4609,823.296
2.0,0.0,0.0,3.0,0.00134,28.2003,881.787
2.0,0.0,0.0,3.0,0.00134,28.3705,821.688
2.0,0.0,0.0,3.0,0.00134,29.3607,821.688
2.0,0.0,0.0,3.0,0.00134,27.1712,834.096
2.0,0.0,0.0,3.0,0.00134,26.0858,834.096
2.0,0.0,0.0,3.0,0.00134,25.1853,834.096
2.0,0.0,0.0,3.0,0.00268,31.9992,834.096
2.0,0.0,0.0,3.0,0.00134,25.0714,835.155
2.0,0.0,0.0,3.0,0.00268,35.1938,835.155
2.0,0.0,0.0,3.0,0.00134,27.3092,859.61
2.0,0.0,0.0,3.0,0.00268,32.0823,859.61
2.0,0.0,0.0,3.0,0.00134,26.5427,859.61
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.00268,32.6411,1447.87
2.0,0.0,0.0,3.0,0.00134,30.7329,1447.87
2.0,0.0,0.0,3.0,0.00268,32.8153,1447.87
2.0,0.0,0.0,3.0,0.00134,31.2903,1447.87
2.0,0.0,0.0,3.0,0.00134,31.0545,1447.87
2.0,0.0,0.0,3.0,0.00268,36.8326,1447.87
2.0,0.0,0.0,3.0,0.00268,30.4247,894.45
2.0,0.0,0.0,3.0,0.00268,31.6923,894.45
2.0,0.0,0.0,3.0,0.00134,28.4053,832.435
2.0,0.0,0.0,3.0,0.00134,28.7068,832.435
2.0,0.0,0.0,3.0,0.00268,32.8233,900.882
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.00268,36.0339,1193.54
2.0,0.0,0.0,3.0,0.00268,32.822,1193.54
2.0,0.0,0.0,3.0,0.0,8.0,1000.0
2.0,0.0,0.0,3.0,0.0,8.0,1000.0
2.0,0.0,0.0,3.0,0.00268,33.4129,830.934
2.0,0.0,0.0,3.0,0.00268,32.3087,830.934
2.0,0.0,0.0,3.0,0.00134,29.137,849.225
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.00134,32.0113,5171.06
2.0,0.0,0.0,3.0,0.00268,32.7764,1417.26
2.0,0.0,0.0,3.0,0.00268,34.6618,1407.0
2.0,0.0,0.0,3.0,0.00134,29.4854,1407.0
2.0,0.0,0.0,3.0,0.00268,33.701,960.78
2.0,0.0,0.0,3.0,0.00134,28.6894,960.78
2.0,0.0,0.0,3.0,0.00268,31.0197,960.78
2.0,0.0,0.0,3.0,0.00268,34.7516,1266.3
2.0,0.0,0.0,3.0,0.00268,32.0555,1266.3
2.0,0.0,0.0,3.0,0.00268,34.836,1226.03
2.0,0.0,0.0,3.0,0.00134,31.4846,1226.03
2.0,0.0,0.0,3.0,0.00268,33.3419,1226.03
2.0,0.0,0.0,3.0,0.00134,30.3537,1021.48
2.0,0.0,0.0,3.0,0.00134,29.7761,1021.48
2.0,0.0,0.0,3.0,0.00268,31.5624,1021.48
2.0,0.0,0.0,3.0,0.00268,31.352,1021.48
2.0,0.0,0.0,3.0,0.00268,34.7006,1021.48
2.0,0.0,0.0,3.0,0.00134,29.6395,1021.48
2.0,0.0,0.0,3.0,0.00268,31.1215,882.591
2.0,0.0,0.0,3.0,0.00134,28.5634,875.958
2.0,0.0,0.0,3.0,0.00268,31.7768,875.958
2.0,0.0,0.0,3.0,0.00134,28.3437,875.958
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.00134,26.9796,847.014
2.0,0.0,0.0,3.0,0.00134,26.7987,847.014
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.00268,34.2504,1355.54
2.0,0.0,0.0,3.0,0.00268,33.9851,1355.54
2.0,0.0,0.0,3.0,0.00134,31.5758,1355.54
2.0,0.0,0.0,3.0,0.00268,32.5298,896.46
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.00268,32.5848,867.114
2.0,0.0,0.0,3.0,0.00268,30.1755,867.114
2.0,0.0,0.0,3.0,0.00134,29.4251,867.114
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.00268,35.9937,919.374
2.0,0.0,0.0,3.0,0.00134,28.8596,864.555
2.0,0.0,0.0,3.0,0.00134,26.189,864.555
2.0,0.0,0.0,3.0,0.00134,28.2499,864.555
2.0,0.0,0.0,3.0,0.00268,30.213,864.555
2.0,0.0,0.0,3.0,0.00134,26.6164,886.41
2.0,0.0,0.0,3.0,0.00268,30.1446,886.41
2.0,0.0,0.0,3.0,0.00268,31.9282,886.41
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.00134,30.0924,922.389
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.00268,32.8166,925.605
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.00268,32.6799,1072.0
2.0,0.0,0.0,3.0,0.00268,32.6826,1072.0
2.0,0.0,0.0,3.0,0.00268,36.7254,1072.0
2.0,0.0,0.0,3.0,0.00268,33.1503,1072.0
2.0,0.0,0.0,3.0,0.00134,30.0803,1072.0
2.0,0.0,0.0,3.0,0.00268,31.4927,1072.0
2.0,0.0,0.0,3.0,0.00134,27.8305,818.472
2.0,0.0,0.0,3.0,0.00134,27.9859,910.53
2.0,0.0,0.0,3.0,0.00268,33.9462,910.53
2.0,0.0,0.0,3.0,0.00134,30.623,1151.33
2.0,0.0,0.0,3.0,0.00268,32.2484,1151.33
2.0,0.0,0.0,3.0,0.00134,30.2103,1151.33
2.0,0.0,0.0,3.0,0.00134,29.8606,1151.33
2.0,0.0,0.0,3.0,0.00268,32.0367,1151.33
2.0,0.0,0.0,3.0,0.00134,27.4566,1151.33
2.0,0.0,0.0,3.0,0.00268,31.0639,855.657
2.0,0.0,0.0,3.0,0.00268,31.4016,855.657
2.0,0.0,0.0,3.0,0.00134,32.5499,1473.33
2.0,0.0,0.0,3.0,0.00134,30.8964,1473.33
2.0,0.0,0.0,3.0,0.00268,33.7238,818.673
2.0,0.0,0.0,3.0,0.00134,25.7334,904.098
2.0,0.0,0.0,3.0,0.00134,28.2539,851.235
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.00268,32.5406,901.887
2.0,0.0,0.0,3.0,0.00134,29.9088,922.59
2.0,0.0,0.0,3.0,0.00268,31.7031,922.59
2.0,0.0,0.0,3.0,0.00268,27.265,316.99
2.0,0.0,0.0,3.0,0.00268,30.1165,316.99
2.0,0.0,0.0,3.0,0.00268,28.6974,316.99
2.0,0.0,0.0,3.0,0.00268,35.636,316.776
2.0,0.0,0.0,3.0,0.00268,31.2461,316.776
2.0,0.0,0.0,3.0,0.00134,30.1996,844.2
2.0,0.0,0.0,3.0,0.00134,27.3266,823.095
2.0,0.0,0.0,3.0,0.00134,26.4221,823.095
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.00268,33.3754,925.605
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.00134,29.275,821.889
2.0,0.0,0.0,3.0,0.00268,30.619,854.049
2.0,0.0,0.0,3.0,0.00134,29.0432,854.049
2.0,0.0,0.0,3.0,0.00268,32.7751,826.11
2.0,0.0,0.0,3.0,0.00134,27.5558,826.11
2.0,0.0,0.0,3.0,0.00134,26.3203,826.11
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.00268,34.0708,1178.53
2.0,0.0,0.0,3.0,0.00134,30.954,1178.53
2.0,0.0,0.0,3.0,0.00268,33.7519,1178.53
2.0,0.0,0.0,3.0,0.00134,29.9276,1232.13
2.0,0.0,0.0,3.0,0.00134,28.2258,1232.13
2.0,0.0,0.0,3.0,0.00268,32.2484,1232.13
2.0,0.0,0.0,3.0,0.00268,36.1519,1232.13
2.0,0.0,0.0,3.0,0.00268,32.7416,844.2
2.0,0.0,0.0,3.0,0.00268,33.4678,840.18
2.0,0.0,0.0,3.0,0.00268,33.7412,904.299
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.00268,30.5935,853.245
2.0,0.0,0.0,3.0,0.00268,30.5533,853.245
2.0,0.0,0.0,3.0,0.00134,27.8626,902.892
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.00134,27.9765,1199.97
2.0,0.0,0.0,3.0,0.00134,28.0221,1199.97
2.0,0.0,0.0,3.0,0.00134,28.1038,1199.97
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.00134,30.1822,902.49
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.00134,29.0592,829.728
2.0,0.0,0.0,3.0,0.00268,33.5054,829.728
2.0,0.0,0.0,3.0,0.00268,33.8189,844.495
2.0,0.0,0.0,3.0,0.00134,29.7614,844.495
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.00268,31.1215,915.233
2.0,0.0,0.0,3.0,0.00134,30.2626,915.233
2.0,0.0,0.0,3.0,0.00134,29.4331,915.233
2.0,0.0,0.0,3.0,0.00268,32.2404,915.233
2.0,0.0,0.0,3.0,0.00134,30.6592,915.233
2.0,0.0,0.0,3.0,0.00268,33.9918,968.016
2.0,0.0,0.0,3.0,0.00268,36.7374,904.299
2.0,0.0,0.0,3.0,0.00134,28.5232,904.299
2.0,0.0,0.0,3.0,0.00134,28.814,904.299
2.0,0.0,0.0,3.0,0.00134,28.8194,822.76
2.0,0.0,0.0,3.0,0.00134,24.7284,840.917
2.0,0.0,0.0,3.0,0.00134,25.4774,840.917
2.0,0.0,0.0,3.0,0.00134,29.9289,840.917
2.0,0.0,0.0,3.0,0.00134,28.3732,822.76
2.0,0.0,0.0,3.0,0.00134,28.2177,822.76
2.0,0.0,0.0,3.0,0.00134,29.1115,872.34
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.00268,33.6648,826.512
2.0,0.0,0.0,3.0,0.00134,26.0603,826.512
2.0,0.0,0.0,3.0,0.00268,32.085,826.512
2.0,0.0,0.0,3.0,0.00134,30.0669,826.512
2.0,0.0,0.0,3.0,0.00134,29.3406,904.098
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.00268,33.9636,824.1
2.0,0.0,0.0,3.0,0.00268,30.9205,824.1
2.0,0.0,0.0,3.0,0.00134,29.0512,824.1
2.0,0.0,0.0,3.0,0.00134,29.1745,824.1
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.00134,30.422,948.72
2.0,0.0,0.0,3.0,0.00268,34.4889,948.72
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,3.0,0.00134,28.6077,904.098
