bus_i,type,Pd,Qd,Gs,Bs,area,Vm,Va,baseKV,zone,Vmax,Vmin,lam_P,lam_Q,mu_Vmax,mu_Vmin
2030099.0,1.0,39.63,8.7,0.0,0.0,208.0,1.0162,-61.953,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030100.0,1.0,4.2,0.89,0.0,-14.0,208.0,1.0221,-60.0958,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030101.0,1.0,72.43,23.88,0.0,0.0,208.0,1.00653,-62.2642,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030102.0,1.0,36.35,5.0,0.0,0.0,208.0,1.00731,-62.0967,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030103.0,1.0,0.0,0.0,0.0,0.0,208.0,1.00747,-62.0748,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030104.0,1.0,56.14,14.56,0.0,0.0,208.0,1.01558,-61.8778,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030105.0,1.0,72.12,12.88,0.0,0.0,208.0,1.01107,-61.8233,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030106.0,1.0,59.57,1.89,0.0,0.0,208.0,1.01266,-61.8152,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030107.0,1.0,59.57,10.6,0.0,0.0,208.0,1.01141,-61.4877,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030108.0,1.0,38.36,10.91,0.0,0.0,208.0,1.01811,-60.66,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030109.0,1.0,46.71,32.13,0.0,0.0,208.0,1.01375,-61.7081,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030110.0,1.0,0.0,0.0,0.0,0.0,208.0,1.01474,-61.1831,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030111.0,1.0,46.71,3.17,0.0,0.0,208.0,1.01457,-61.2111,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030112.0,1.0,0.0,0.0,0.0,0.0,208.0,1.00996,-58.5157,345.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030113.0,1.0,76.88,32.8,0.0,0.0,208.0,1.01591,-61.2937,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030114.0,1.0,0.0,0.0,0.0,0.0,208.0,1.01158,-58.4108,345.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030115.0,1.0,0.0,0.0,0.0,0.0,208.0,1.00996,-58.5157,345.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030116.0,1.0,76.88,26.94,0.0,0.0,208.0,1.00749,-62.1922,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030117.0,1.0,0.0,0.0,0.0,0.0,208.0,1.01213,-61.3687,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030118.0,1.0,0.0,0.0,0.0,0.0,208.0,1.02726,-60.0337,138.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030119.0,1.0,48.72,12.2,0.0,0.0,208.0,1.0119,-61.3952,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030120.0,1.0,0.0,0.0,0.0,0.0,208.0,1.00718,-62.152,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030121.0,1.0,41.38,6.73,0.0,0.0,208.0,1.00701,-62.1758,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030122.0,1.0,0.0,0.0,0.0,0.0,208.0,1.00736,-62.1275,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030123.0,1.0,0.0,0.0,0.0,0.0,208.0,1.02005,-58.7488,345.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030124.0,1.0,84.61,25.44,0.0,0.0,208.0,1.00846,-61.8698,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030125.0,1.0,0.0,0.0,0.0,0.0,208.0,1.0211,-58.6163,345.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030126.0,1.0,83.12,22.11,0.0,0.0,208.0,1.01497,-61.7757,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030127.0,1.0,74.67,17.34,0.0,0.0,208.0,1.01365,-61.6037,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030128.0,1.0,74.67,13.13,0.0,0.0,208.0,1.00714,-62.2957,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030129.0,1.0,0.0,0.0,0.0,0.0,208.0,1.00748,-62.2481,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030130.0,1.0,0.0,0.0,0.0,0.0,208.0,1.01058,-61.9541,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030131.0,1.0,69.56,2.93,0.0,0.0,208.0,1.01039,-61.995,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030132.0,1.0,53.5,10.94,0.0,0.0,208.0,1.01906,-61.7203,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030133.0,1.0,53.5,10.31,0.0,0.0,208.0,1.0088,-62.0319,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030134.0,1.0,0.0,0.0,0.0,0.0,208.0,1.00692,-62.1967,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030135.0,1.0,71.4,34.43,0.0,0.0,208.0,1.00633,-62.2356,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030136.0,1.0,0.0,0.0,0.0,0.0,208.0,1.00742,-62.1584,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030137.0,1.0,64.61,20.47,0.0,0.0,208.0,1.01679,-61.2197,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030138.0,1.0,64.61,30.28,0.0,0.0,208.0,1.01374,-61.3576,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030139.0,1.0,49.52,10.88,0.0,0.0,208.0,1.00987,-60.8191,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030140.0,1.0,0.0,0.0,0.0,0.0,208.0,1.01181,-61.8499,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030141.0,1.0,49.52,2.12,0.0,0.0,208.0,1.01168,-61.8811,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030142.0,1.0,0.0,0.0,0.0,0.0,208.0,1.00795,-61.3686,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030143.0,1.0,67.31,19.5,0.0,0.0,208.0,1.00752,-61.4106,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030144.0,1.0,105.18,46.77,0.0,0.0,208.0,1.01638,-61.9725,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030145.0,1.0,0.0,0.0,0.0,0.0,208.0,1.00839,-61.5626,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030146.0,1.0,105.18,14.43,0.0,0.0,208.0,1.00795,-61.6305,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030147.0,1.0,57.95,11.81,0.0,0.0,208.0,1.01157,-61.8812,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030148.0,1.0,0.0,0.0,0.0,0.0,208.0,1.01148,-61.6639,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030149.0,1.0,75.78,20.1,0.0,0.0,208.0,1.01105,-61.7081,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030150.0,1.0,0.0,0.0,0.0,0.0,208.0,1.00856,-61.1506,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030151.0,1.0,75.78,9.45,0.0,0.0,208.0,1.00825,-61.1997,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030152.0,1.0,0.0,0.0,0.0,0.0,208.0,1.00882,-61.1026,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030153.0,1.0,45.72,13.7,0.0,0.0,208.0,1.01141,-61.7061,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030154.0,1.0,45.72,9.09,0.0,0.0,208.0,1.01838,-61.5149,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030155.0,1.0,54.42,28.17,0.0,0.0,208.0,1.01417,-61.185,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030156.0,1.0,0.0,0.0,0.0,0.0,208.0,1.01286,-61.4491,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030157.0,1.0,54.42,21.33,0.0,0.0,208.0,1.01246,-61.4816,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030158.0,1.0,0.0,0.0,0.0,0.0,208.0,1.01257,-61.5417,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030159.0,1.0,37.72,6.03,0.0,0.0,208.0,1.01968,-60.8228,138.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030160.0,1.0,0.0,0.0,0.0,0.0,208.0,1.0159,-61.6481,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030161.0,1.0,38.17,4.98,0.0,0.0,208.0,1.01805,-61.1571,138.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030162.0,1.0,0.0,0.0,0.0,0.0,208.0,1.01965,-60.8054,18.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030163.0,1.0,0.0,0.0,0.0,0.0,208.0,1.01965,-60.8054,1.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030164.0,1.0,0.0,0.0,0.0,0.0,208.0,1.01228,-61.6137,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030165.0,1.0,53.64,7.33,0.0,0.0,208.0,1.01208,-61.643,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030166.0,1.0,53.64,10.07,0.0,0.0,208.0,1.01611,-61.0975,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030167.0,1.0,42.78,10.02,0.0,0.0,208.0,1.01678,-60.9809,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030168.0,1.0,65.51,11.68,0.0,0.0,208.0,1.02174,-60.2559,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030169.0,1.0,60.45,28.51,0.0,0.0,208.0,1.02002,-60.2615,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030170.0,1.0,60.45,9.88,0.0,0.0,208.0,1.01619,-60.9151,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030171.0,1.0,0.0,0.0,0.0,0.0,208.0,1.00946,-58.0097,345.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030172.0,1.0,90.88,22.01,0.0,0.0,208.0,1.02321,-60.054,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030173.0,1.0,0.0,0.0,0.0,0.0,208.0,1.00935,-58.5403,345.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030174.0,1.0,90.88,35.59,0.0,0.0,208.0,1.02012,-61.7599,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030175.0,1.0,23.31,3.45,0.0,0.0,208.0,1.01322,-61.6423,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030176.0,1.0,38.64,5.12,0.0,0.0,208.0,1.01323,-61.4917,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030177.0,1.0,0.0,0.0,0.0,0.0,208.0,1.01337,-61.4668,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030178.0,1.0,38.64,4.93,0.0,0.0,208.0,1.00958,-60.8735,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030179.0,1.0,0.0,0.0,0.0,0.0,208.0,1.02101,-61.2523,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030180.0,1.0,54.01,15.16,0.0,0.0,208.0,1.01829,-61.1242,138.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030181.0,1.0,54.01,6.67,0.0,0.0,208.0,1.01485,-61.1757,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030182.0,1.0,84.45,14.81,0.0,0.0,208.0,1.00901,-61.3239,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030183.0,1.0,0.0,0.0,0.0,0.0,208.0,1.00943,-61.2709,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030184.0,1.0,84.45,26.04,0.0,0.0,208.0,1.00902,-61.4441,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030185.0,1.0,74.17,15.44,0.0,0.0,208.0,1.01613,-61.2326,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030186.0,1.0,0.0,0.0,0.0,0.0,208.0,1.01329,-61.7068,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030187.0,1.0,74.17,10.33,0.0,0.0,208.0,1.01298,-61.7478,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030188.0,1.0,69.91,16.54,0.0,0.0,208.0,1.00939,-61.5879,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030189.0,1.0,83.46,15.25,0.0,0.0,208.0,1.01195,-60.7389,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030190.0,1.0,80.89,13.18,0.0,0.0,208.0,1.02204,-60.8845,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030191.0,1.0,69.08,20.97,0.0,0.0,208.0,1.01062,-60.4178,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030192.0,1.0,69.08,44.6,0.0,0.0,208.0,1.01717,-60.8832,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030193.0,1.0,0.0,0.0,0.0,0.0,208.0,1.01321,-61.1246,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030194.0,1.0,59.86,7.79,0.0,0.0,208.0,1.01301,-61.1584,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030195.0,1.0,0.0,0.0,0.0,0.0,208.0,1.01343,-61.0867,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030196.0,1.0,0.0,0.0,0.0,0.0,208.0,1.01759,-59.0384,345.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030197.0,1.0,59.86,23.69,0.0,0.0,208.0,1.01363,-61.3427,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030198.0,1.0,14.18,4.78,0.0,0.0,208.0,1.01557,-59.9478,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030199.0,1.0,0.0,0.0,0.0,0.0,208.0,1.01565,-59.9396,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030200.0,1.0,44.66,10.81,0.0,0.0,208.0,1.00837,-60.9872,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030201.0,1.0,44.66,17.7,0.0,0.0,208.0,1.00801,-60.9331,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030202.0,1.0,0.0,0.0,0.0,0.0,208.0,1.0083,-60.9081,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030203.0,1.0,69.93,6.18,0.0,0.0,208.0,1.00942,-61.3952,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030204.0,1.0,0.0,0.0,0.0,0.0,208.0,1.01447,-60.7064,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030205.0,1.0,96.14,39.17,0.0,0.0,208.0,1.01384,-60.7557,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030206.0,1.0,0.0,0.0,0.0,0.0,208.0,1.0141,-61.0486,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030207.0,1.0,96.14,29.25,0.0,0.0,208.0,1.01356,-61.1008,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030208.0,1.0,0.0,0.0,0.0,0.0,208.0,1.01321,-58.456,345.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030209.0,1.0,70.64,17.23,0.0,0.0,208.0,1.02115,-61.2614,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030210.0,1.0,0.0,0.0,0.0,0.0,208.0,1.01334,-60.6229,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030211.0,1.0,70.64,6.86,0.0,0.0,208.0,1.01312,-60.6659,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030212.0,1.0,55.38,20.19,0.0,0.0,208.0,1.01239,-61.4496,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030213.0,1.0,0.0,0.0,0.0,0.0,208.0,1.01272,-61.4203,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030214.0,1.0,55.38,30.13,0.0,0.0,208.0,1.02351,-60.6741,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030215.0,1.0,70.82,36.18,0.0,0.0,208.0,1.01574,-61.2427,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030216.0,1.0,0.0,0.0,0.0,0.0,208.0,1.01371,-61.0099,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030217.0,1.0,70.82,29.34,0.0,0.0,208.0,1.01322,-61.045,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030218.0,1.0,0.0,0.0,0.0,0.0,208.0,1.00988,-58.6446,345.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030219.0,1.0,0.0,0.0,0.0,0.0,208.0,1.02585,-60.5092,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030220.0,1.0,106.49,32.47,0.0,0.0,208.0,1.00926,-58.7029,345.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030221.0,1.0,106.49,16.76,0.0,0.0,208.0,1.01179,-60.4226,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030222.0,1.0,43.63,8.98,0.0,0.0,208.0,1.01468,-60.8789,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030223.0,1.0,43.63,9.09,0.0,0.0,208.0,1.01321,-60.8408,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030224.0,1.0,0.0,0.0,0.0,0.0,208.0,1.01033,-60.6472,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030225.0,1.0,88.19,9.53,0.0,0.0,208.0,1.00997,-60.7027,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030226.0,1.0,88.19,29.47,0.0,0.0,208.0,1.01038,-60.7376,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030227.0,1.0,0.0,0.0,0.0,0.0,208.0,1.0164,-60.6629,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030228.0,1.0,68.58,23.12,0.0,0.0,208.0,1.01594,-60.7037,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030229.0,1.0,0.0,0.0,0.0,0.0,208.0,1.01682,-60.6253,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030230.0,1.0,68.58,12.03,0.0,0.0,208.0,1.01806,-61.2519,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030231.0,1.0,50.6,1.66,0.0,0.0,208.0,1.01542,-60.911,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030232.0,1.0,50.6,11.88,0.0,0.0,208.0,1.01929,-60.671,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030233.0,1.0,41.69,12.01,0.0,0.0,208.0,1.01361,-60.8204,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030234.0,1.0,41.69,11.6,0.0,0.0,208.0,1.0162,-60.9398,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030235.0,1.0,58.65,6.15,0.0,0.0,208.0,1.02319,-60.719,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030236.0,1.0,0.0,0.0,0.0,0.0,208.0,1.02341,-60.6815,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030237.0,1.0,47.82,18.46,0.0,0.0,208.0,1.00924,-61.0692,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030238.0,1.0,47.82,15.44,0.0,0.0,208.0,1.0124,-61.0846,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030239.0,1.0,58.49,2.86,0.0,0.0,208.0,1.01536,-60.8925,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030240.0,1.0,0.0,0.0,0.0,0.0,208.0,1.01274,-61.0308,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030241.0,1.0,58.49,6.99,0.0,0.0,208.0,1.01536,-60.1393,115.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030242.0,1.0,4.2,0.8,0.0,0.0,208.0,1.01247,-58.2953,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030243.0,1.0,7.1,1.54,0.0,-14.0,208.0,1.02638,-43.6009,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030244.0,1.0,0.0,0.0,0.0,0.0,208.0,1.01261,-60.9603,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030245.0,1.0,0.0,0.0,0.0,0.0,208.0,1.01924,-58.9148,115.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030246.0,1.0,45.2,15.56,0.0,20.0,208.0,0.98848,-76.2013,13.8,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030247.0,1.0,0.0,0.0,0.0,0.0,208.0,1.02891,-56.8161,1.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030248.0,1.0,0.0,0.0,0.0,-17.5,208.0,1.02888,-39.3353,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030249.0,1.0,3.81,0.99,0.0,0.0,208.0,1.04017,-35.5576,138.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030250.0,1.0,0.0,0.0,0.0,0.0,208.0,1.05754,-31.5433,18.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030251.0,1.0,0.0,0.0,0.0,0.0,208.0,1.05754,-31.5433,1.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030252.0,1.0,29.16,10.53,0.0,0.0,208.0,1.00077,-42.3895,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030253.0,1.0,0.0,0.0,0.0,0.0,208.0,0.980758,-62.9087,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030254.0,1.0,0.0,0.0,0.0,0.0,208.0,1.03511,-62.9735,115.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030255.0,1.0,22.64,11.06,0.0,0.0,208.0,0.980559,-62.9222,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030256.0,1.0,11.16,3.98,0.0,0.0,208.0,1.01842,-57.9832,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030257.0,1.0,0.0,0.0,0.0,0.0,208.0,1.02286,-49.7591,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030258.0,1.0,4.52,0.77,0.0,0.0,208.0,1.02284,-49.762,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030259.0,1.0,0.0,0.0,0.0,0.0,208.0,1.02288,-49.7563,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030260.0,1.0,0.0,0.0,0.0,0.0,208.0,1.02286,-49.7591,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030261.0,1.0,5.72,1.4,0.0,-30.0,208.0,1.01484,-43.2003,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030262.0,1.0,10.81,3.52,0.0,0.0,208.0,1.02572,-58.3452,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030263.0,1.0,3.03,0.86,0.0,0.0,208.0,1.02585,-45.8647,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030264.0,1.0,0.0,0.0,0.0,0.0,208.0,1.03051,-44.0372,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030265.0,1.0,13.46,3.69,0.0,0.0,208.0,1.0305,-44.0437,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030266.0,1.0,0.0,0.0,0.0,0.0,208.0,1.03051,-44.0372,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030267.0,1.0,49.88,20.7,0.0,0.0,208.0,1.01456,-51.571,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030268.0,1.0,0.0,0.0,0.0,0.0,208.0,1.01655,-58.5224,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030269.0,2.0,0.0,0.0,0.0,0.0,208.0,1.01075,-57.6824,13.8,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030270.0,1.0,0.0,0.0,0.0,0.0,208.0,1.01651,-58.5331,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030271.0,1.0,0.0,0.0,0.0,-298.0,208.0,0.982677,-49.2827,345.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030272.0,2.0,0.0,0.0,0.0,0.0,208.0,0.991805,-49.2657,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030273.0,1.0,0.0,0.0,0.0,0.0,208.0,1.01542,-58.8293,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030274.0,2.0,0.0,0.0,0.0,0.0,208.0,0.991141,-57.4329,13.8,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030275.0,1.0,0.0,0.0,0.0,0.0,208.0,1.01539,-58.8363,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030276.0,1.0,0.0,0.0,0.0,0.0,208.0,1.01542,-58.8293,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030277.0,2.0,0.0,0.0,0.0,0.0,208.0,1.01526,-60.23,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030278.0,1.0,0.85,0.04,0.0,-42.0,208.0,1.0135,-53.4766,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030279.0,2.0,0.0,0.0,0.0,0.0,208.0,1.0135,-53.4766,13.8,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030280.0,2.0,0.0,0.0,0.0,0.0,208.0,1.01391,-51.2305,13.8,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030281.0,2.0,0.0,0.0,0.0,0.0,208.0,1.01956,-57.6532,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030282.0,1.0,0.0,0.0,0.0,0.0,208.0,1.01954,-57.6626,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030283.0,1.0,3.35,0.34,0.0,0.0,208.0,1.01955,-57.655,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030284.0,1.0,0.0,0.0,0.0,0.0,208.0,1.00669,-62.1205,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030285.0,2.0,2.93,0.46,0.0,0.0,208.0,1.01368,-61.9535,138.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030286.0,1.0,0.0,0.0,0.0,0.0,208.0,1.00661,-62.1215,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030287.0,2.0,0.0,0.0,0.0,0.0,208.0,1.01292,-55.2425,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
2030288.0,1.0,1.02,0.39,0.0,-72.0,208.0,1.01285,-55.2602,161.0,1.0,1.1,0.9,0.0,0.0,0.0,0.0
